coin,cluster_id,t_start,t_end,deficit_usd,total_capacity_usd,budget_queue_usd,overshoot_queue_usd,residual_queue_usd
BTC,5,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,54.8792,9.41915,9.41915,0.0
BTC,6,2025-10-10 21:19:52.582000+00:00,2025-10-10 21:19:52.582000+00:00,3140.2807949998983,8904224.018209355,5125602.318274355,5122462.037479355,0.0
BTC,7,2025-10-10 21:20:08.014000+00:00,2025-10-10 21:20:13.964000+00:00,1856.0949360000002,2050216.7282212283,1302625.123081875,1300769.028145875,0.0
BTC,8,2025-10-10 21:20:28.872000+00:00,2025-10-10 21:20:28.872000+00:00,0.0,145199.46876000002,9473.540115,9473.540115,0.0
BTC,9,2025-10-10 21:22:10.414000+00:00,2025-10-10 21:22:10.414000+00:00,0.0,13131.963625,3559.74756,3559.74756,0.0
CAKE,1,2025-10-10 21:16:56.356000+00:00,2025-10-10 21:16:56.356000+00:00,0.0,71498.88312900001,53426.96999,53426.96999,0.0
CAKE,2,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,29339.674262999997,50300.87517,37542.199281,8202.525018000004,0.0
CAKE,3,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,102239.433514,77042.04246399998,77042.04246399998,0.0
CAKE,4,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,2261799.415557396,594466.7905346244,594466.7905346244,0.0
CAKE,5,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,97630.67269500002,69064.73640200001,69064.73640200001,0.0
CAKE,6,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,24097.2774,19125.8577,19125.8577,0.0
CAKE,7,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,210646.3366805269,78749.99224165843,78749.99224165843,0.0
CAKE,8,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,280002.789326,131350.259122,131350.259122,0.0
CELO,1,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,3326.3156,2249.605697,2249.605697,0.0
CFX,1,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,31876.201581999998,10727.606887,10727.606887,0.0
CFX,2,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,1328.58230622686,1010.170222990329,1010.170222990329,0.0
CHILLGUY,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,0.0,923691.280141,842642.5644900003,842642.5644900003,0.0
CHILLGUY,2,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,10814.904429,3480.767841,3480.767841,0.0
CHILLGUY,3,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,147865.9829819988,5092.497020332928,4729.921369373348,0.0,143136.06161262543
CHILLGUY,4,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,5314.200000000001,3186.92574,3186.92574,0.0
CHILLGUY,5,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,47723.94435534859,39024.33512011793,39024.33512011793,0.0
CHILLGUY,6,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,36210.956754000006,17092.011668,17092.011668,0.0
COMP,1,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,69681.24011000001,46300.071154,46300.071154,0.0
CRV,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,0.0,554613.102316,538392.619679,538392.619679,0.0
CRV,2,2025-10-10 21:16:56.356000+00:00,2025-10-10 21:16:56.356000+00:00,0.0,102282.11680399999,88070.76961700001,88070.76961700001,0.0
CRV,3,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,193789.17502300002,177222.41350999998,177222.41350999998,0.0
CRV,4,2025-10-10 21:17:26.528000+00:00,2025-10-10 21:17:26.528000+00:00,0.0,182732.76911075003,64139.86791238592,64139.86791238592,0.0
CRV,5,2025-10-10 21:18:15.631000+00:00,2025-10-10 21:18:15.631000+00:00,0.0,293618.46819571947,219229.24832149094,219229.24832149094,0.0
CRV,6,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:27.044000+00:00,0.0,4131006.1908700867,1048132.6004023816,1048132.6004023816,0.0
CRV,7,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,678369.3086628127,678343.8864838126,678343.8864838126,0.0
CRV,8,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:53.827000+00:00,0.0,135955.838957,78230.815567,78230.815567,0.0
CRV,9,2025-10-10 21:19:03.101000+00:00,2025-10-10 21:19:03.101000+00:00,0.0,1135010.699261,64573.685349,64573.685349,0.0
CRV,10,2025-10-10 21:19:08.820000+00:00,2025-10-10 21:19:08.820000+00:00,0.0,3260.430628,240.575188,240.575188,0.0
CRV,11,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,1046178.9376957072,39504.41528659384,39504.41528659384,0.0
CRV,12,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,451521.9476016315,303749.10700863146,303749.10700863146,0.0
CRV,13,2025-10-10 21:19:34.026000+00:00,2025-10-10 21:19:34.026000+00:00,0.0,209996.43875688454,6970.235206427768,6970.235206427768,0.0
CRV,14,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,152194.32381013496,70147.07103295941,70147.07103295941,0.0
CRV,15,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,58229.47323901482,463.94187533570033,463.94187533570033,0.0
CRV,16,2025-10-10 21:20:16.794000+00:00,2025-10-10 21:20:16.794000+00:00,0.0,184241.34365706658,14085.189488267699,14085.189488267699,0.0
DOGE,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,0.0,317302.586,109778.807034,109778.807034,0.0
DOGE,2,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,202873.92932789863,154285.05559513718,154285.05559513718,0.0
DOGE,3,2025-10-10 21:17:26.528000+00:00,2025-10-10 21:17:26.528000+00:00,0.0,30101.563361564575,27895.499668607143,27895.499668607143,0.0
DOGE,4,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,5930290.007606952,1801574.8216575102,1801574.8216575102,0.0
DOGE,5,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,3279554.819531766,3190983.084607318,3190983.084607318,0.0
DOGE,6,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:53.827000+00:00,0.0,826146.922332,684813.4860699999,684813.4860699999,0.0
DOGE,7,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,3423.52557,193.7145,193.7145,0.0
DOGE,8,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,2415122.089686529,1871408.4099476594,1871408.4099476594,0.0
DOGE,9,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,357789.8932799999,143.0462,143.0462,0.0
DOGE,10,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,40300.0187399999,26642.931035,26642.931035,0.0
DOGE,11,2025-10-10 21:20:19.803000+00:00,2025-10-10 21:20:19.803000+00:00,0.0,306.2581318175638,3.964104835193608,3.964104835193608,0.0
DOGE,12,2025-10-10 21:20:25.860000+00:00,2025-10-10 21:20:25.860000+00:00,358819.4965320012,1471085.360046768,519646.2296408989,160826.7331088977,0.0
DOGE,13,2025-10-10 21:21:32.995000+00:00,2025-10-10 21:21:32.995000+00:00,0.0,0.0,0.0,0.0,0.0
DOGE,14,2025-10-10 21:22:29.511000+00:00,2025-10-10 21:22:29.511000+00:00,116.80760600000012,20478.249732,17516.775066,17399.96746,0.0
DOOD,1,2025-10-10 21:19:28.995000+00:00,2025-10-10 21:19:28.995000+00:00,28.638049000000024,0.0,0.0,0.0,28.638049000000024
DOOD,2,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,804.2348220000001,10608.414301,10409.753965,9605.519143,0.0
DOT,1,2025-10-10 21:16:56.356000+00:00,2025-10-10 21:16:56.356000+00:00,0.0,18097.63024,13883.789787,13883.789787,0.0
DOT,2,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,294245.335675907,179773.77897390694,179773.77897390694,0.0
DOT,3,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,30718.11175,16576.483873,16576.483873,0.0
DOT,4,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,18354.27306731077,10424.495812438492,10424.495812438492,0.0
DOT,5,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,20889.49876,4599.5418,4599.5418,0.0
DOT,6,2025-10-10 21:19:03.101000+00:00,2025-10-10 21:19:03.101000+00:00,0.0,2641.5945500000007,445.55343600000003,445.55343600000003,0.0
DOT,7,2025-10-10 21:19:08.820000+00:00,2025-10-10 21:19:12.705000+00:00,0.0,177081.954132,3164.88663,3164.88663,0.0
DOT,8,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,53814.00605378527,47466.591424830745,47466.591424830745,0.0
DOT,9,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,8394.52745,144.039339,144.039339,0.0
DOT,10,2025-10-10 21:19:37.185000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,67330.2316948183,53708.97594409672,53708.97594409672,0.0
DOT,11,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,160906.08927,8130.413664,8130.413664,0.0
DOT,12,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,57695.47097862891,53242.16320904865,53242.16320904865,0.0
DOT,13,2025-10-10 21:20:28.872000+00:00,2025-10-10 21:20:28.872000+00:00,0.0,64805.97758,39345.751946000004,39345.751946000004,0.0
DYDX,1,2025-10-10 21:18:53.827000+00:00,2025-10-10 21:18:53.827000+00:00,0.0,1102.109802,72.112835,72.112835,0.0
DYDX,2,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,373352.5397770506,5473.0720650506955,5473.0720650506955,0.0
DYM,1,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,6.299468999999398,16736.880766000002,16647.781634000003,16641.482165000005,0.0
DYM,2,2025-10-10 21:24:21.758000+00:00,2025-10-10 21:24:21.758000+00:00,0.0,642.2097030000002,41.225834,41.225834,0.0
EIGEN,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,0.0,244454.290586,3854.5069059999996,3854.5069059999996,0.0
EIGEN,2,2025-10-10 21:16:56.356000+00:00,2025-10-10 21:16:56.356000+00:00,0.0,253692.83666362113,26960.298781226422,26960.298781226422,0.0
EIGEN,3,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,49167.194797,738.934905,738.934905,0.0
EIGEN,4,2025-10-10 21:17:26.528000+00:00,2025-10-10 21:17:26.528000+00:00,0.0,44534.748800781876,226.79163068988612,226.79163068988612,0.0
EIGEN,5,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,2672725.2488746154,2472557.4674926153,2472557.4674926153,0.0
EIGEN,6,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,920603.9569674062,670295.8947764062,670295.8947764062,0.0
EIGEN,7,2025-10-10 21:19:08.820000+00:00,2025-10-10 21:19:12.705000+00:00,0.0,381827.886821,280.955528,280.955528,0.0
EIGEN,8,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,4921860.266900374,4517987.315274883,4517987.315274883,0.0
EIGEN,9,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,8518.627415,8408.618399,8408.618399,0.0
EIGEN,10,2025-10-10 21:19:31.173000+00:00,2025-10-10 21:19:31.173000+00:00,0.0,7833.550241,173.81089,173.81089,0.0
EIGEN,11,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,383677.1066180442,17281.443583044063,17281.443583044063,0.0
EIGEN,12,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,144103.44493299947,125927.106921,114198.678132,0.0,29904.766800999467
ENA,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,0.0,7548843.146298,1429923.4514980002,1429923.4514980002,0.0
ENA,2,2025-10-10 21:16:56.356000+00:00,2025-10-10 21:16:56.356000+00:00,0.0,4856926.527258522,4646964.183669242,4646964.183669242,0.0
ENA,3,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,7299741.022157249,1288352.2303422506,1288352.2303422506,0.0
ENA,4,2025-10-10 21:17:26.528000+00:00,2025-10-10 21:17:26.528000+00:00,0.0,1349564.6472824165,197932.73842064277,197932.73842064277,0.0
ENA,5,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,907793.2037812142,585803.310879568,585803.310879568,0.0
ENA,6,2025-10-10 21:18:41.686000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,3415984.3445820003,3372102.2929329993,3372102.2929329993,0.0
ENA,7,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:53.827000+00:00,10775.91434399999,19771333.040174033,10370090.493893031,10359314.579549031,0.0
ENA,8,2025-10-10 21:19:08.820000+00:00,2025-10-10 21:19:12.705000+00:00,0.0,2344208.006898,282494.40664600005,282494.40664600005,0.0
ENA,9,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:34.026000+00:00,12520.539830999856,12730488.477088196,4017351.6521048746,4004831.1122738747,0.0
ENA,10,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,30008120.830972843,1534300.0306845317,1534300.0306845317,0.0
ENA,11,2025-10-10 21:19:52.582000+00:00,2025-10-10 21:19:52.582000+00:00,0.0,300104.55929999996,14954.83041,14954.83041,0.0
ENA,12,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,5579046.484904725,4282532.392082886,4282532.392082886,0.0
ENA,13,2025-10-10 21:22:13.234000+00:00,2025-10-10 21:22:16.308000+00:00,16.729654000000014,22091.470169999997,1962.968916,1946.239262,0.0
ENA,14,2025-10-10 21:22:22.621000+00:00,2025-10-10 21:22:22.621000+00:00,0.0,0.0,0.0,0.0,0.0
ENA,15,2025-10-10 21:22:29.511000+00:00,2025-10-10 21:22:29.511000+00:00,8.014640999999983,27675.289803581396,25025.897233581396,25017.882592581394,0.0
ENS,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,316463.19010000065,1859280.0170239997,1837122.3726949997,1520659.182594999,0.0
ENS,2,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,5166.8749530000005,1928.46,1928.46,0.0
ETC,1,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,69369.57576600005,40921.23504,40921.23504,0.0
ETC,2,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,699.1398427588697,699.1398427588697,699.1398427588697,0.0
ETC,3,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,4683.760283000007,148.569282,148.569282,0.0
ETC,4,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,0.27145747328681913,0.11760146541172592,0.11760146541172592,0.0
ETH,1,2025-10-10 21:17:06.037000+00:00,2025-10-10 21:17:06.037000+00:00,0.0,83119938.00204906,47228051.049986005,47228051.049986005,0.0
ETH,2,2025-10-10 21:17:47.450000+00:00,2025-10-10 21:17:47.450000+00:00,0.0,17343102.132847004,16918781.395118006,16918781.395118006,0.0
ETH,3,2025-10-10 21:18:35.747000+00:00,2025-10-10 21:18:35.747000+00:00,0.0,776.4778439999997,12.968832,12.968832,0.0
ETH,4,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,759.7689546962964,4.4975167847879645,4.4975167847879645,0.0
ETH,5,2025-10-10 21:19:08.820000+00:00,2025-10-10 21:19:12.705000+00:00,89566.467589,3540334.8393143974,3079949.301422511,2990382.833833511,0.0
ETH,6,2025-10-10 21:19:22.251000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,15209266.68577373,14845800.731429238,14845800.731429238,0.0
ETH,7,2025-10-10 21:19:31.173000+00:00,2025-10-10 21:19:34.026000+00:00,29.310046000000284,10841523.000063002,1959554.1952849994,1959524.8852389995,0.0
ETH,8,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,386.30192100000005,107.954537,107.954537,0.0
ETH,9,2025-10-10 21:19:52.582000+00:00,2025-10-10 21:19:52.582000+00:00,180.66500800000065,22465423.180092007,11019471.176262002,11019290.511254003,0.0
ETH,10,2025-10-10 21:20:13.964000+00:00,2025-10-10 21:20:16.794000+00:00,0.0,23790.4677,17.714380000000002,17.714380000000002,0.0
ETH,11,2025-10-10 21:20:28.872000+00:00,2025-10-10 21:20:28.872000+00:00,0.0,11685.878867249008,0.45363327413148974,0.45363327413148974,0.0
ETHFI,1,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,86248.58563100001,52604.356546999996,52604.356546999996,0.0
ETHFI,2,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,46.09236179140875,31.61906188506376,31.61906188506376,0.0
ETHFI,3,2025-10-10 21:19:08.820000+00:00,2025-10-10 21:19:12.705000+00:00,0.0,0.1471937707401717,0.0300372205948499,0.0300372205948499,0.0
ETHFI,4,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,47405.63297763246,36669.848003632454,36669.848003632454,0.0
ETHFI,5,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,18.94526597442137,0.026779430632941144,0.026779430632941144,0.0
ETHFI,6,2025-10-10 21:19:31.173000+00:00,2025-10-10 21:19:31.173000+00:00,0.0,18.708087487225374,0.04747070143480301,0.04747070143480301,0.0
ETHFI,7,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,7414.315896971123,791.5803269711213,791.5803269711213,0.0
ETHFI,8,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,8949.163980118363,8913.559428118362,8913.559428118362,0.0
FARTCOIN,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,73.43139500000007,29097648.615891,15687002.943033,15686929.511638,0.0
FARTCOIN,2,2025-10-10 21:16:56.356000+00:00,2025-10-10 21:16:56.356000+00:00,0.0,7682198.708940173,2757729.3604815933,2757729.3604815933,0.0
FARTCOIN,3,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,1983575.57384089,1502816.1711899117,1502816.1711899117,0.0
FARTCOIN,4,2025-10-10 21:17:26.528000+00:00,2025-10-10 21:17:26.528000+00:00,0.0,369385.90001,289089.922666,289089.922666,0.0
FARTCOIN,5,2025-10-10 21:17:44.653000+00:00,2025-10-10 21:17:44.653000+00:00,0.0,1398.349517,19.998493,19.998493,0.0
FARTCOIN,6,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:27.044000+00:00,0.0,61494548.336984426,15911757.111654017,15911757.111654017,0.0
FARTCOIN,7,2025-10-10 21:18:32.648000+00:00,2025-10-10 21:18:35.747000+00:00,0.0,3982864.1378289997,389153.66285399994,389153.66285399994,0.0
FARTCOIN,8,2025-10-10 21:18:41.686000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,7961785.760357181,7638096.394080181,7638096.394080181,0.0
FARTCOIN,9,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,0.0,0.0,0.0,0.0
FARTCOIN,10,2025-10-10 21:19:12.705000+00:00,2025-10-10 21:19:12.705000+00:00,0.0,34228.148239999995,112.571972,112.571972,0.0
FARTCOIN,11,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:40.207000+00:00,217.93526800000032,7323335.099900077,2952514.3387446026,2952296.403476603,0.0
FARTCOIN,12,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,102047.5,1259.878483,1259.878483,0.0
FARTCOIN,13,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,45.936133000000005,11971.808258000005,1970.0136,1924.077467,0.0
FARTCOIN,14,2025-10-10 21:20:11.547000+00:00,2025-10-10 21:20:13.964000+00:00,0.0,207885.7620420549,119725.34525028123,119725.34525028123,0.0
FARTCOIN,15,2025-10-10 21:20:25.860000+00:00,2025-10-10 21:20:28.872000+00:00,0.0,10685996.232796999,285427.67558899993,285427.67558899993,0.0
FARTCOIN,16,2025-10-10 21:20:34.906000+00:00,2025-10-10 21:20:34.906000+00:00,0.0,8637982.253186,416338.50482499995,416338.50482499995,0.0
FARTCOIN,17,2025-10-10 21:21:35.951000+00:00,2025-10-10 21:21:35.951000+00:00,6686.145665000017,1999.1170300000006,1606.567129,0.0,5079.578536000017
FARTCOIN,18,2025-10-10 21:24:23.969000+00:00,2025-10-10 21:24:26.984000+00:00,13.91521100000017,1412337.7745552768,2651.8709449076323,2637.9557339076323,0.0
FET,1,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,19386.72741,3413.695285,3413.695285,0.0
FET,2,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,65606.877446517,42284.171614704595,42284.171614704595,0.0
FET,3,2025-10-10 21:19:12.705000+00:00,2025-10-10 21:19:12.705000+00:00,0.0,5068.886403382199,7.06519384881009,7.06519384881009,0.0
FET,4,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,5677.8472392246695,1.2046057137332145,1.2046057137332145,0.0
FET,5,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,151732.00403770563,92957.69684925077,92957.69684925077,0.0
FIL,1,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,20443.388221,18453.855359,18453.855359,0.0
FIL,2,2025-10-10 21:18:41.686000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,4031.9280999999996,1867.524256,1867.524256,0.0
FIL,3,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,44521.34554,837.01414,837.01414,0.0
FIL,4,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,48792.66740033028,9671.757018275135,9671.757018275135,0.0
FIL,5,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,77753.96042416318,73558.17383867542,73558.17383867542,0.0
FIL,6,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,77045.06545200001,54847.790517999994,54847.790517999994,0.0
FIL,7,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,3358.8393539999993,2.779236,2.779236,0.0
FXS,1,2025-10-10 21:16:56.356000+00:00,2025-10-10 21:16:56.356000+00:00,0.0,135410.72625,28140.538933,28140.538933,0.0
FXS,2,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,162414.65563182323,23495.138384543185,23495.138384543185,0.0
FXS,3,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,145978.54850999892,153501.84304339706,112225.51305907119,0.0,33753.035450927724
FXS,4,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,21594.699045,13703.584362,13703.584362,0.0
FXS,5,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,409533.640749,289965.10908699996,289965.10908699996,0.0
FXS,6,2025-10-10 21:19:31.173000+00:00,2025-10-10 21:19:31.173000+00:00,0.0,8433.153036000002,3180.164897,3180.164897,0.0
FXS,7,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,86072.3973436181,59146.46395468942,59146.46395468942,0.0
FXS,8,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,111999.972769,25843.419318,25843.419318,0.0
GALA,1,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,0.0,0.0,0.0,0.0
GALA,2,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,16908.56216999998,17481.015954,7986.9312,0.0,8921.63096999998
GAS,1,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,809.7878500000002,783.344378,783.344378,0.0
GAS,2,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,7672.250810000001,137.32488,137.32488,0.0
GMT,1,2025-10-10 21:17:26.528000+00:00,2025-10-10 21:17:26.528000+00:00,0.0,5142.161866,4717.483296,4717.483296,0.0
GMT,2,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,146963.73426999882,598.1979510000001,343.3976,0.0,146620.33666999883
GMX,1,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,10386.88629,3499.883557,3499.883557,0.0
GMX,2,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,8959.465946136766,8413.867191938192,8413.867191938192,0.0
GMX,3,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,770.8773589939555,169.35750172961525,169.35750172961525,0.0
GMX,4,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,34.38773568093626,0.016099645420412506,0.016099645420412506,0.0
GMX,5,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,241.35015299999947,0.0,0.0,0.0,241.35015299999947
GOAT,1,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,51859.01120399999,0.0,0.0,0.0,51859.01120399999
GRASS,1,2025-10-10 21:16:56.356000+00:00,2025-10-10 21:16:56.356000+00:00,0.0,368191.084421,364754.38136699994,364754.38136699994,0.0
GRASS,2,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,239196.11858008776,238618.19592837873,238618.19592837873,0.0
GRASS,3,2025-10-10 21:17:26.528000+00:00,2025-10-10 21:17:26.528000+00:00,0.0,4537.162817,2034.9998569999998,2034.9998569999998,0.0
GRASS,4,2025-10-10 21:17:44.653000+00:00,2025-10-10 21:17:44.653000+00:00,0.0,160534.0386131134,160533.64270911337,160533.64270911337,0.0
GRASS,5,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,61879.24298794238,51236.61534980498,51236.61534980498,0.0
GRASS,6,2025-10-10 21:18:35.747000+00:00,2025-10-10 21:18:35.747000+00:00,0.0,7418.901252000001,2194.5585960000003,2194.5585960000003,0.0
