user,n_adl_events,median_latency_ms,share_any_nonadl_fill_5000ms,mean_undo_frac_5000ms,share_any_nonadl_fill_60000ms,mean_undo_frac_60000ms,share_any_nonadl_fill_300000ms,mean_undo_frac_300000ms,strategic_score
0x5b735e8940ce044db8d84c24c84e4b2301631995,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x505f0ce70718e4aa880cef1ecc3c4da958c8300a,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x185611e0343c14f53a4406891cb0fdc9e81808ae,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc41f2ea878defd1ca1f1d3636b2664c9b0d97d60,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x318fe0b9c363b84d48142efe5a5c6478235008d7,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2fcb6898d5a0623de19c3691904927685014c4d8,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x08c14b32c8a48894e4b933090ebcc9ce33b21135,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xdcf6c0c239f7521ceda812f68abfff3a6b401e15,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x88250cf2f6402e856bc85fc65095e4a48bb12cb7,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf896be986f5361f1810ba031e1cea367cabd8961,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3f3e7878cbde6da00629f6f6115f367f8ef316d2,8,2364862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8adc792d2df9c9cad58ec9c97157c7ee2a7c5482,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x54069d1a01434813617e09b9426b03971c0ce123,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x80f15d0bf76f5e7d77d958c5177c91f818036c94,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcdb8a0c7ac0a199436d7864d614409af4b779466,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
